sampler,regime,scorer,K,metric,n,mean,se,ci_low,ci_high,confidence,low_n,high_n,effect,value_col
clean_target_ablation,hidden_obstacle,anti_correlated_score,1,exact_selected_real,1,-0.27159585392013097,0.0,-0.27159585392013097,-0.27159585392013097,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,anti_correlated_score,1,exact_selected_score,1,0.24915280943467988,0.0,0.24915280943467988,0.24915280943467988,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,anti_correlated_score,1,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,anti_correlated_score,8,exact_selected_real,1,-0.11320534029862794,0.0,-0.11320534029862794,-0.11320534029862794,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,anti_correlated_score,8,exact_selected_score,1,0.11728871387687179,0.0,0.11728871387687179,0.11728871387687179,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,anti_correlated_score,8,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,1,exact_selected_real,1,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,1,exact_selected_score,1,0.3391979377992244,0.0,0.3391979377992244,0.3391979377992244,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,1,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,8,exact_selected_real,1,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,8,exact_selected_score,1,0.0563595385654303,0.0,0.0563595385654303,0.0563595385654303,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,behavior_cloning_critic,8,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,calibrated_critic,1,exact_selected_real,1,0.14672538165539573,0.0,0.14672538165539573,0.14672538165539573,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,calibrated_critic,1,exact_selected_score,1,0.1725955800041976,0.0,0.1725955800041976,0.1725955800041976,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,calibrated_critic,1,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,calibrated_critic,8,exact_selected_real,1,0.05010287705753824,0.0,0.05010287705753824,0.05010287705753824,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,calibrated_critic,8,exact_selected_score,1,0.034612610154243995,0.0,0.034612610154243995,0.034612610154243995,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,calibrated_critic,8,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,diffusion_internal_score,1,exact_selected_real,1,0.01269731204076796,0.0,0.01269731204076796,0.01269731204076796,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,diffusion_internal_score,1,exact_selected_score,1,0.5385566450010968,0.0,0.5385566450010968,0.5385566450010968,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,diffusion_internal_score,1,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,diffusion_internal_score,8,exact_selected_real,1,-0.035169891391069186,0.0,-0.035169891391069186,-0.035169891391069186,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,diffusion_internal_score,8,exact_selected_score,1,0.4449756801445123,0.0,0.4449756801445123,0.4449756801445123,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,diffusion_internal_score,8,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,1,exact_selected_real,1,-0.19175433344938142,0.0,-0.19175433344938142,-0.19175433344938142,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,1,exact_selected_score,1,0.2321861574046924,0.0,0.2321861574046924,0.2321861574046924,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,1,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,8,exact_selected_real,1,-0.09106505768786022,0.0,-0.09106505768786022,-0.09106505768786022,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,8,exact_selected_score,1,0.03798361411346518,0.0,0.03798361411346518,0.03798361411346518,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,hidden_obstacle,diffusion_likelihood_proxy,8,high_n_regret,1,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,hidden_obstacle,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,1,0.07754578775792242,0.0,0.07754578775792242,0.07754578775792242,0.95,1,16,high_minus_low,exact_selected_real
