sampler,regime,scorer,K,metric,n,mean,se,ci_low,ci_high,confidence,low_n,high_n,effect,value_col
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_max_coverage,1,-0.015171096305386489,0.0,-0.015171096305386489,-0.015171096305386489,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_final_coverage,1,-0.05794247705316791,0.0,-0.05794247705316791,-0.05794247705316791,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_max_coverage,1,0.03898633580540706,0.0,0.03898633580540706,0.03898633580540706,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_final_coverage,1,0.02809461128579016,0.0,0.02809461128579016,0.02809461128579016,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_max_coverage,1,0.048123293458491756,0.0,0.048123293458491756,0.048123293458491756,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_final_coverage,1,-0.08058426677339692,0.0,-0.08058426677339692,-0.08058426677339692,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,exact_selected_max_coverage,1,0.04795118126637293,0.0,0.04795118126637293,0.04795118126637293,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,exact_selected_final_coverage,1,-0.08023988928657874,0.0,-0.08023988928657874,-0.08023988928657874,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,misaligned_corner_scorer,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,exact_selected_max_coverage,1,0.05653031995366703,0.0,0.05653031995366703,0.05653031995366703,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,exact_selected_final_coverage,1,0.04268085168174135,0.0,0.04268085168174135,0.04268085168174135,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,oracle_real_utility_selector,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,random_sample_selection,1,exact_selected_max_coverage,1,-0.04906884506377507,0.0,-0.04906884506377507,-0.04906884506377507,0.95,1,8,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,random_sample_selection,1,exact_selected_final_coverage,1,0.002167547345406251,0.0,0.002167547345406251,0.002167547345406251,0.95,1,8,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,random_sample_selection,1,exact_selected_success,1,0.0,0.0,0.0,0.0,0.95,1,8,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,uncertainty_aware_critic,1,exact_selected_max_coverage,1,0.04792405269713068,0.0,0.04792405269713068,0.04792405269713068,0.95,1,8,high_minus_low,exact_selected_max_coverage
