sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_max_coverage,exact_selected_max_coverage_se,exact_selected_max_coverage_ci_low,exact_selected_max_coverage_ci_high,exact_selected_final_coverage,exact_selected_final_coverage_se,exact_selected_final_coverage_ci_low,exact_selected_final_coverage_ci_high,exact_selected_success,exact_selected_success_se,exact_selected_success_ci_low,exact_selected_success_ci_high
consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,4,1,1,0.038327371382317364,0.0,0.038327371382317364,0.038327371382317364,0.06876478759869081,0.0,0.06876478759869081,0.06876478759869081,0.020680334102607018,0.0,0.020680334102607018,0.020680334102607018,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,8,1,1,0.04154953781702677,0.0,0.04154953781702677,0.04154953781702677,0.07026268006350653,0.0,0.07026268006350653,0.07026268006350653,0.005369493172771408,0.0,0.005369493172771408,0.005369493172771408,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,1,0.05881532914937667,0.0,0.05881532914937667,0.05881532914937667,0.09743396904195478,0.0,0.09743396904195478,0.09743396904195478,0.06305809695047772,0.0,0.06305809695047772,0.06305809695047772,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,1,0.09979149200416838,0.0,0.09979149200416838,0.09979149200416838,0.12812078903175625,0.0,0.12812078903175625,0.12812078903175625,0.08492011994309036,0.0,0.08492011994309036,0.08492011994309036,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,1,0.11452321934309351,0.0,0.11452321934309351,0.11452321934309351,0.13964413325348246,0.0,0.13964413325348246,0.13964413325348246,0.09153276975641422,0.0,0.09153276975641422,0.09153276975641422,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,1,0.08819927251681665,0.0,0.08819927251681665,0.08819927251681665,0.11289856887291733,0.0,0.11289856887291733,0.11289856887291733,0.0695909663436156,0.0,0.0695909663436156,0.0695909663436156,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,1,1,0.05881532914937668,0.0,0.05881532914937668,0.05881532914937668,0.09743396904195478,0.0,0.09743396904195478,0.09743396904195478,0.06305809695047772,0.0,0.06305809695047772,0.06305809695047772,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,2,1,1,0.01583798107338598,0.0,0.01583798107338598,0.01583798107338598,0.06183683138466528,0.0,0.06183683138466528,0.06183683138466528,0.03204111818198503,0.0,0.03204111818198503,0.03204111818198503,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,4,1,1,-0.012398012729934321,0.0,-0.012398012729934321,-0.012398012729934321,0.043918766596981414,0.0,0.043918766596981414,0.043918766596981414,0.016838325086564958,0.0,0.016838325086564958,0.016838325086564958,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,8,1,1,-0.040307342801861774,0.0,-0.040307342801861774,-0.040307342801861774,0.03129660884063275,0.0,0.03129660884063275,0.03129660884063275,0.012891915752682753,0.0,0.012891915752682753,0.012891915752682753,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,1,1,0.05881532914937666,0.0,0.05881532914937666,0.05881532914937666,0.09743396904195478,0.0,0.09743396904195478,0.09743396904195478,0.06305809695047772,0.0,0.06305809695047772,0.06305809695047772,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,2,1,1,0.12152289157023123,0.0,0.12152289157023123,0.12152289157023123,0.14954454821695973,0.0,0.14954454821695973,0.14954454821695973,0.10626667349838782,0.0,0.10626667349838782,0.10626667349838782,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,4,1,1,0.19458168540911167,0.0,0.19458168540911167,0.19458168540911167,0.21876159052471605,0.0,0.21876159052471605,0.21876159052471605,0.16748309737595965,0.0,0.16748309737595965,0.16748309737595965,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,8,1,1,0.2641552506081293,0.0,0.2641552506081293,0.2641552506081293,0.28699085052888507,0.0,0.28699085052888507,0.28699085052888507,0.22705911781592591,0.0,0.22705911781592591,0.22705911781592591,0.0,0.0,0.0,0.0
consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,1,1,0.05881532914937667,0.0,0.05881532914937667,0.05881532914937667,0.09743396904195478,0.0,0.09743396904195478,0.09743396904195478,0.06305809695047772,0.0,0.06305809695047772,0.06305809695047772,0.0,0.0,0.0,0.0
