seed,state_idx,regime,sampler,K,temperature,new_modes_at_high_n,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy
1,2,id,clean_target_ablation,1,0.95,3.0,0.4198281819765061,1.6261884084518512,0.0,8.0,0.9572178408092639
1,2,id,consistency_1step,1,0.95,2.0,0.5650289152850564,1.621124422944618,0.0,7.0,0.7788407395431122
1,2,id,ddim_eps,4,0.95,4.0,0.5707160436470936,1.6176162395343459,0.0,8.0,0.8237506119976415
1,2,id,clean_target_ablation,4,0.95,3.0,0.12346836763894566,1.6427274477552682,0.0,8.0,0.611654166903205
1,2,id,ddpm_eps,4,0.95,4.0,0.5706791958005758,1.6242402554108455,0.0,8.0,0.8053521140558401
1,2,id,ddim_eps,16,0.95,2.0,0.5731425281329967,1.6078399405202395,0.0,6.0,0.8119993959228783
1,2,id,clean_target_ablation,16,0.95,2.0,0.030721752702854172,1.638516878329667,0.0,6.0,0.7747522377444821
1,2,id,ddpm_eps,16,0.95,4.0,0.5781316860670389,1.6433304965379367,0.0,7.0,0.8496300207687626
1,0,low_diversity,ddim_eps,1,0.12,3.0,0.07910351935282928,1.638332781212982,0.0,7.0,0.855382997824659
1,0,low_diversity,clean_target_ablation,1,0.12,4.0,0.06430394807734353,1.6420093478361077,0.0,7.0,0.9517106973832787
1,0,low_diversity,consistency_1step,1,0.12,1.0,0.07454715194348636,1.60815050459192,0.0,8.0,0.9169873275837116
1,0,low_diversity,ddim_eps,4,0.12,3.0,0.07483254273177228,1.6236924109294713,0.0,6.0,0.7312818132659252
1,0,low_diversity,clean_target_ablation,4,0.12,1.0,0.013097568648539568,1.6247123418551757,0.0,7.0,0.8856879770170458
1,0,low_diversity,ddpm_eps,4,0.12,3.0,0.07538596206397814,1.6228134675335297,0.0,6.0,0.7312818132659252
1,0,low_diversity,ddim_eps,16,0.12,2.0,0.07808768806173993,1.624200042796877,0.0,8.0,0.7709690972784715
1,0,low_diversity,clean_target_ablation,16,0.12,0.0,0.0037237098360571406,1.6394446811985182,0.0,6.0,0.8924704829469842
1,0,low_diversity,ddpm_eps,16,0.12,0.0,0.07922763664925547,1.6158199116936576,0.0,6.0,0.7604639036662431
1,1,low_diversity,ddim_eps,1,0.12,2.0,0.07611890954907587,1.6169636032278478,0.0,7.0,0.9517106973832787
1,1,low_diversity,clean_target_ablation,1,0.12,3.0,0.053316024145131855,1.6289924966037157,0.0,7.0,0.7595895068485154
1,1,low_diversity,consistency_1step,1,0.12,1.0,0.07169175725033342,1.609396686444186,0.0,6.0,0.9391603438803579
1,1,low_diversity,ddim_eps,4,0.12,4.0,0.07201180873152323,1.6229875580969413,0.0,7.0,0.7757103506875302
1,1,low_diversity,clean_target_ablation,4,0.12,1.0,0.01486976080727677,1.6027222643514218,0.0,7.0,0.8796566182017039
1,1,low_diversity,ddpm_eps,4,0.12,5.0,0.07198002554157137,1.6173213800756188,0.0,8.0,0.8121607945512993
1,1,low_diversity,ddim_eps,16,0.12,0.0,0.0715218765065554,1.6229984642415138,0.0,6.0,0.8302792108484638
1,1,low_diversity,clean_target_ablation,16,0.12,3.0,0.003653066871509833,1.6498312836661981,0.0,8.0,0.8597240906890713
1,1,low_diversity,ddpm_eps,16,0.12,1.0,0.07441018955568068,1.6185261892660674,0.0,7.0,0.829046856390192
1,2,low_diversity,ddim_eps,1,0.12,3.0,0.07208278737091059,1.6318306525069666,0.0,8.0,0.8738845074759306
1,2,low_diversity,clean_target_ablation,1,0.12,2.0,0.05941431217653529,1.6503874072748022,0.0,7.0,0.9620535591304802
1,2,low_diversity,consistency_1step,1,0.12,1.0,0.08045353718508247,1.6322433828349705,0.0,6.0,0.9497185568762082
1,2,low_diversity,ddim_eps,4,0.12,2.0,0.06973299802367246,1.6047918146943754,0.0,8.0,0.694183938973067
1,2,low_diversity,clean_target_ablation,4,0.12,0.0,0.015310262503690391,1.631356051359279,0.0,4.0,0.9108477022014285
1,2,low_diversity,ddpm_eps,4,0.12,2.0,0.07025831528723527,1.6112589620130597,0.0,7.0,0.7121359924530016
1,2,low_diversity,ddim_eps,16,0.12,1.0,0.07344781177695422,1.6190158160123147,0.0,7.0,0.9205445651993995
1,2,low_diversity,clean_target_ablation,16,0.12,2.0,0.0038257666459815334,1.6456123126537048,0.0,7.0,0.7869143654262241
1,2,low_diversity,ddpm_eps,16,0.12,3.0,0.07550185777933703,1.6223775417555049,0.0,8.0,0.9348617231087527
1,0,hidden_obstacle,ddim_eps,1,1.2,3.0,0.7114233200323535,1.62273796697568,0.0,7.0,0.8717596684867046
1,0,hidden_obstacle,clean_target_ablation,1,1.2,2.0,0.4630159150459569,1.6245086907723947,0.0,8.0,0.945346271749912
1,0,hidden_obstacle,consistency_1step,1,1.2,2.0,0.7161954131440604,1.6098456897044662,0.0,8.0,0.8715956597484232
1,0,hidden_obstacle,ddim_eps,4,1.2,4.0,0.7271933629298244,1.6089978431930017,0.0,7.0,0.9269593149895216
1,0,hidden_obstacle,clean_target_ablation,4,1.2,0.0,0.1306058302105675,1.6480688052133488,0.0,7.0,0.9332307798629708
1,0,hidden_obstacle,ddpm_eps,4,1.2,4.0,0.7250000776237852,1.6089252761258297,0.0,7.0,0.9269593149895216
1,0,hidden_obstacle,ddim_eps,16,1.2,2.0,0.7183611728625537,1.6059406548393131,0.0,6.0,0.6678971982413096
1,0,hidden_obstacle,clean_target_ablation,16,1.2,3.0,0.03090167191256463,1.639253045806355,0.0,8.0,0.8789473960398234
1,0,hidden_obstacle,ddpm_eps,16,1.2,3.0,0.733703593945883,1.6045087709577865,0.0,7.0,0.861797747614781
1,1,hidden_obstacle,ddim_eps,1,1.2,0.0,0.7414875657859936,1.6206321447049787,0.0,4.0,0.6621720130966301
1,1,hidden_obstacle,clean_target_ablation,1,1.2,3.0,0.4621932588304201,1.6294561722362684,0.0,7.0,0.8686902594216153
1,1,hidden_obstacle,consistency_1step,1,1.2,1.0,0.7773968869900738,1.6369723464050099,0.0,6.0,0.8444732356004441
1,1,hidden_obstacle,ddim_eps,4,1.2,3.0,0.733152391031594,1.6007345482900182,0.0,7.0,0.795537371289943
1,1,hidden_obstacle,clean_target_ablation,4,1.2,2.0,0.14286678176291345,1.6297169331095154,0.0,6.0,0.9224240211092927
1,1,hidden_obstacle,ddpm_eps,4,1.2,6.0,0.7355215589656191,1.605319439670804,0.0,8.0,0.861111111107264
1,1,hidden_obstacle,ddim_eps,16,1.2,1.0,0.7287236566511748,1.6025853781457056,0.0,8.0,0.9348617231087527
1,1,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.03635160785335354,1.6297133333918739,0.0,7.0,0.8311501032484546
1,1,hidden_obstacle,ddpm_eps,16,1.2,2.0,0.7479032463806364,1.638611181249829,0.0,8.0,0.8789473960398234
1,2,hidden_obstacle,ddim_eps,1,1.2,3.0,0.7449871922027728,1.607876948775705,0.0,8.0,0.8789473960398234
1,2,hidden_obstacle,clean_target_ablation,1,1.2,2.0,0.48247759401631857,1.606305848080819,0.0,8.0,0.8342351606388009
1,2,hidden_obstacle,consistency_1step,1,1.2,1.0,0.6816202610145781,1.63312005280862,0.0,8.0,0.9572178408092639
1,2,hidden_obstacle,ddim_eps,4,1.2,2.0,0.7656227654074138,1.628718320327073,0.0,7.0,0.7172193599259424
1,2,hidden_obstacle,clean_target_ablation,4,1.2,2.0,0.14557880316872257,1.6280096761827558,0.0,7.0,0.9426099295028476
1,2,hidden_obstacle,ddpm_eps,4,1.2,2.0,0.7664601447658069,1.6166923129037933,0.0,7.0,0.7172193599259424
1,2,hidden_obstacle,ddim_eps,16,1.2,3.0,0.7482555483495559,1.620332154600393,0.0,8.0,0.8996940984470932
1,2,hidden_obstacle,clean_target_ablation,16,1.2,1.0,0.03828170433806507,1.637193189363274,0.0,4.0,0.8220005666495452
1,2,hidden_obstacle,ddpm_eps,16,1.2,2.0,0.771959429521239,1.6062478925687194,0.0,6.0,0.8136091141502868
1,0,changed_friction,ddim_eps,1,0.95,0.0,0.5861637111370237,1.609114543243123,0.0,6.0,0.8783206877640642
1,0,changed_friction,clean_target_ablation,1,0.95,1.0,0.3742380357985069,1.6345810033681578,0.0,7.0,0.9278204679810137
1,0,changed_friction,consistency_1step,1,0.95,0.0,0.5587729363801703,1.595460894930418,0.0,6.0,0.9293906519180735
1,0,changed_friction,ddim_eps,4,0.95,1.0,0.5983682777283822,1.603195015435081,0.0,6.0,0.8119993959228783
1,0,changed_friction,clean_target_ablation,4,0.95,0.0,0.10417295212534589,1.6346142173617026,0.0,6.0,0.9253826944296907
1,0,changed_friction,ddpm_eps,4,0.95,1.0,0.6015376092540156,1.6022273928325184,0.0,5.0,0.8559769015265167
1,0,changed_friction,ddim_eps,16,0.95,3.0,0.6027026550317279,1.59804012375319,0.0,6.0,0.8199012674125727
1,0,changed_friction,clean_target_ablation,16,0.95,1.0,0.02932026797737279,1.6358371514196757,0.0,6.0,0.8317422094285244
1,0,changed_friction,ddpm_eps,16,0.95,2.0,0.611708808081669,1.6150914563218548,0.0,5.0,0.7782337167971412
1,1,changed_friction,ddim_eps,1,0.95,2.0,0.5502048287583071,1.62018137690469,0.0,7.0,0.7779186067611272
1,1,changed_friction,clean_target_ablation,1,0.95,1.0,0.3519362093214116,1.6405369357018342,0.0,5.0,0.7439224627301712
1,1,changed_friction,consistency_1step,1,0.95,2.0,0.5838675940577984,1.6651214228514222,0.0,7.0,0.8923428328652752
1,1,changed_friction,ddim_eps,4,0.95,2.0,0.6015958912090623,1.6167181994941706,0.0,7.0,0.9035468476039689
1,1,changed_friction,clean_target_ablation,4,0.95,0.0,0.11818618063241136,1.6526847811092689,0.0,6.0,0.835896886564255
1,1,changed_friction,ddpm_eps,4,0.95,2.0,0.6023455464637802,1.6188824745655093,0.0,8.0,0.9189555143903269
1,1,changed_friction,ddim_eps,16,0.95,1.0,0.5247242078112258,1.6213117865357256,0.0,6.0,0.8119993959228783
1,1,changed_friction,clean_target_ablation,16,0.95,1.0,0.02691012983416225,1.6275736390771192,0.0,6.0,0.9023542183963397
1,1,changed_friction,ddpm_eps,16,0.95,1.0,0.5322248519204699,1.6182934651549894,0.0,6.0,0.6645221496195985
1,2,changed_friction,ddim_eps,1,0.95,1.0,0.5833643156093162,1.5761603373343944,0.0,8.0,0.8892095498059339
1,2,changed_friction,clean_target_ablation,1,0.95,0.0,0.3669639541313099,1.6160088676089406,0.0,4.0,0.6360276044342149
1,2,changed_friction,consistency_1step,1,0.95,1.0,0.6385032104875353,1.6054480981744115,0.0,7.0,0.9020646476790914
1,2,changed_friction,ddim_eps,4,0.95,2.0,0.5720671997216824,1.5966663486389918,0.0,8.0,0.8892095498059339
1,2,changed_friction,clean_target_ablation,4,0.95,1.0,0.11347052815347909,1.6466231379933065,0.0,7.0,0.8796566182017039
1,2,changed_friction,ddpm_eps,4,0.95,2.0,0.5737573690312031,1.6197752571265271,0.0,8.0,0.901081118865286
1,2,changed_friction,ddim_eps,16,0.95,3.0,0.5652610485472639,1.6266040285177368,0.0,7.0,0.8856879770170458
1,2,changed_friction,clean_target_ablation,16,0.95,1.0,0.028023073896481766,1.6048026339144152,0.0,5.0,0.9514282211771928
1,2,changed_friction,ddpm_eps,16,0.95,2.0,0.580261996273618,1.6161218865029159,0.0,6.0,0.8803025517237254
1,0,action_noise,ddim_eps,1,1.05,2.0,0.6311754353548747,1.6148113221550575,0.0,8.0,0.849239542047912
1,0,action_noise,clean_target_ablation,1,1.05,2.0,0.40945917938196574,1.6364318534694542,0.0,8.0,0.9030493056719011
1,0,action_noise,consistency_1step,1,1.05,1.0,0.6129547175393454,1.610302646892889,0.0,7.0,0.9093405504607057
1,0,action_noise,ddim_eps,4,1.05,1.0,0.6746949277163004,1.6148314952558773,0.0,8.0,0.9115656675064453
1,0,action_noise,clean_target_ablation,4,1.05,2.0,0.1270039609372026,1.62543952527808,0.0,8.0,0.9169873275837117
1,0,action_noise,ddpm_eps,4,1.05,1.0,0.6778395986577657,1.6133173951386386,0.0,8.0,0.9183743480019044
1,0,action_noise,ddim_eps,16,1.05,3.0,0.6759992757037921,1.6125872235360421,0.0,7.0,0.8617977476147809
1,0,action_noise,clean_target_ablation,16,1.05,1.0,0.03005447020891352,1.632831788221086,0.0,5.0,0.9441359346958721
1,0,action_noise,ddpm_eps,16,1.05,3.0,0.6910851089293224,1.597291837726645,0.0,7.0,0.8617977476147809
1,1,action_noise,ddim_eps,1,1.05,2.0,0.6032338532486019,1.6127337764113523,0.0,8.0,0.6588297372625412
1,1,action_noise,clean_target_ablation,1,1.05,2.0,0.4470337021161715,1.622488484057316,0.0,6.0,0.8990207384544516
1,1,action_noise,consistency_1step,1,1.05,1.0,0.6343456426593361,1.6144598993444277,0.0,6.0,0.8888789007599146
1,1,action_noise,ddim_eps,4,1.05,1.0,0.6266995163020435,1.613502905887686,0.0,5.0,0.8811535255927242
1,1,action_noise,clean_target_ablation,4,1.05,2.0,0.12048537895663936,1.6446998382499376,0.0,7.0,0.898374191680617
1,1,action_noise,ddpm_eps,4,1.05,2.0,0.6315932631208534,1.6164257791530878,0.0,6.0,0.7726318348895018
1,1,action_noise,ddim_eps,16,1.05,1.0,0.6728026274984231,1.6246147542278457,0.0,8.0,0.8942724383698268
1,1,action_noise,clean_target_ablation,16,1.05,1.0,0.030347893103850845,1.6325591301592128,0.0,6.0,0.531607485955429
1,1,action_noise,ddpm_eps,16,1.05,1.0,0.6814717805806955,1.629161315061936,0.0,8.0,0.8962406251764419
1,2,action_noise,ddim_eps,1,1.05,1.0,0.6949543452411596,1.6537631757331948,0.0,8.0,0.8784043402438825
1,2,action_noise,clean_target_ablation,1,1.05,1.0,0.4819607003021249,1.6496228130599262,0.0,5.0,0.7812402159972404
1,2,action_noise,consistency_1step,1,1.05,2.0,0.6203155387148543,1.647698379533034,0.0,8.0,0.8892095498059339
1,2,action_noise,ddim_eps,4,1.05,2.0,0.6471101440285998,1.6310236842584522,0.0,8.0,0.9257641948857861
1,2,action_noise,clean_target_ablation,4,1.05,1.0,0.1346002926936718,1.6220860736102967,0.0,5.0,0.6064884949160271
1,2,action_noise,ddpm_eps,4,1.05,2.0,0.6513480688920832,1.6225604752536316,0.0,8.0,0.9257641948857861
1,2,action_noise,ddim_eps,16,1.05,3.0,0.6011567756342513,1.6142060426868756,0.0,8.0,0.9572178408092639
1,2,action_noise,clean_target_ablation,16,1.05,4.0,0.031096694970717563,1.6292898178694355,0.0,8.0,0.7046684876142262
1,2,action_noise,ddpm_eps,16,1.05,1.0,0.6038085246875575,1.6238544982946346,0.0,8.0,0.9070839453309748
2,0,id,ddim_eps,1,0.95,1.0,0.44457757758813937,1.6659567926931909,0.0,8.0,0.8245564660274118
2,0,id,clean_target_ablation,1,0.95,3.0,0.3383690959205799,1.621602844198292,0.0,8.0,0.8053521140558401
2,0,id,consistency_1step,1,0.95,1.0,0.47112123372638626,1.636041801314263,0.0,7.0,0.9484036323595844
2,0,id,ddim_eps,4,0.95,0.0,0.48130446287298867,1.624252161276633,0.0,6.0,0.8764086377224138
2,0,id,clean_target_ablation,4,0.95,4.0,0.09498667319297036,1.6340328747119603,0.0,7.0,0.6936560749326934
2,0,id,ddpm_eps,4,0.95,0.0,0.48261468952760017,1.6249787531742612,0.0,6.0,0.8764086377224138
2,0,id,ddim_eps,16,0.95,2.0,0.450214025947586,1.6215944020455964,0.0,8.0,0.8905965702241266
2,0,id,clean_target_ablation,16,0.95,0.0,0.021375861454512705,1.6284657067249146,0.0,8.0,0.79561406270649
2,0,id,ddpm_eps,16,0.95,2.0,0.4601351381816411,1.597716126842845,0.0,8.0,0.9399246116726455
2,1,id,ddim_eps,1,0.95,0.0,0.4876802599550669,1.6274954352912452,0.0,7.0,0.8608340355074564
2,1,id,clean_target_ablation,1,0.95,0.0,0.344884731985663,1.6375301912831055,0.0,6.0,0.7980414769122519
2,1,id,consistency_1step,1,0.95,1.0,0.46410749468725593,1.6130682048481515,0.0,6.0,0.929648754163255
2,1,id,ddim_eps,4,0.95,3.0,0.4436575757108292,1.6145274314897657,0.0,8.0,0.8035873687450932
2,1,id,clean_target_ablation,4,0.95,4.0,0.09370924151819916,1.6275595444266517,0.0,8.0,0.9745110699458823
2,1,id,ddpm_eps,4,0.95,3.0,0.44646121232320946,1.5990675837788995,0.0,8.0,0.8035873687450932
2,1,id,ddim_eps,16,0.95,3.0,0.42735798491403293,1.6178958716504037,0.0,6.0,0.890488618987323
2,1,id,clean_target_ablation,16,0.95,1.0,0.02460837993926233,1.636407237725587,0.0,6.0,0.8199012674125727
2,1,id,ddpm_eps,16,0.95,2.0,0.42850729708971325,1.5979613784660744,0.0,6.0,0.8349616458833413
2,2,id,ddim_eps,1,0.95,1.0,0.4597353749465798,1.5959408241614477,0.0,8.0,0.8169419315021824
2,2,id,clean_target_ablation,1,0.95,2.0,0.3245344642330016,1.6144761733882094,0.0,6.0,0.8014411829270282
2,2,id,consistency_1step,1,0.95,2.0,0.47497690880366666,1.6051837017400212,0.0,8.0,0.8996940984470931
2,2,id,ddim_eps,4,0.95,2.0,0.45940091215081663,1.6201506915292645,0.0,5.0,0.7244626283615658
2,2,id,clean_target_ablation,4,0.95,3.0,0.08958383846412672,1.6166871291027058,0.0,8.0,0.8843690561170897
2,2,id,ddpm_eps,4,0.95,2.0,0.45840113706600166,1.618339752268938,0.0,6.0,0.7842638274615847
2,2,id,ddim_eps,16,0.95,1.0,0.44827390307849124,1.6207216125575339,0.0,6.0,0.6879670009542627
2,2,id,clean_target_ablation,16,0.95,1.0,0.021878793311568424,1.635665945081001,0.0,5.0,0.805112800294265
2,2,id,ddpm_eps,16,0.95,2.0,0.4625227490382747,1.6245091412824557,0.0,7.0,0.859351835582579
2,0,low_diversity,ddim_eps,1,0.12,2.0,0.06000682326534371,1.617398850116585,0.0,7.0,0.9411277295779701
2,0,low_diversity,clean_target_ablation,1,0.12,2.0,0.04755909932506849,1.6222503888108897,0.0,8.0,0.8342351606388008
2,0,low_diversity,consistency_1step,1,0.12,3.0,0.06518981370155379,1.627684506104009,0.0,7.0,0.8205264096423053
2,0,low_diversity,ddim_eps,4,0.12,2.0,0.05627330661368551,1.6076163794110683,0.0,7.0,0.9278204679810138
2,0,low_diversity,clean_target_ablation,4,0.12,0.0,0.012122656154240572,1.620726736344033,0.0,6.0,0.818111279625205
2,0,low_diversity,ddpm_eps,4,0.12,2.0,0.05687054990157462,1.611762407828481,0.0,8.0,0.9065027789425524
2,0,low_diversity,ddim_eps,16,0.12,0.0,0.05971501354713459,1.5875686187412916,0.0,4.0,0.6934210940626205
2,0,low_diversity,clean_target_ablation,16,0.12,3.0,0.0029776982589574245,1.610693202143543,0.0,6.0,0.9148244814338405
2,0,low_diversity,ddpm_eps,16,0.12,0.0,0.06145646493753905,1.588842663783218,0.0,4.0,0.562092708150159
2,1,low_diversity,ddim_eps,1,0.12,1.0,0.0628426817783617,1.632860343024921,0.0,5.0,0.8525560989012619
2,1,low_diversity,clean_target_ablation,1,0.12,1.0,0.049746089852399866,1.6584684754824088,0.0,7.0,0.7172193599259424
2,1,low_diversity,consistency_1step,1,0.12,3.0,0.05366710124341229,1.61814285520149,0.0,8.0,0.8543024306118048
2,1,low_diversity,ddim_eps,4,0.12,3.0,0.05769183410765292,1.6016254182379466,0.0,8.0,0.9189555143903269
2,1,low_diversity,clean_target_ablation,4,0.12,1.0,0.012047896962786065,1.6347086804985702,0.0,8.0,0.8670758269804714
2,1,low_diversity,ddpm_eps,4,0.12,3.0,0.05820043851373887,1.6069273725234348,0.0,8.0,0.9481203125862974
2,1,low_diversity,ddim_eps,16,0.12,3.0,0.059451515802662634,1.612320754016674,0.0,8.0,0.9461521257796821
2,1,low_diversity,clean_target_ablation,16,0.12,2.0,0.003414673558759252,1.6316030173624658,0.0,5.0,0.8658151060884872
2,1,low_diversity,ddpm_eps,16,0.12,3.0,0.061485152789055315,1.609504840406975,0.0,8.0,0.8888888888850417
2,2,low_diversity,ddim_eps,1,0.12,1.0,0.05257976799744363,1.6322724309713537,0.0,6.0,0.8234266235267542
2,2,low_diversity,clean_target_ablation,1,0.12,3.0,0.043066328547526296,1.601689393692352,0.0,8.0,0.901081118865286
2,2,low_diversity,consistency_1step,1,0.12,1.0,0.056748150961793774,1.6094774895857036,0.0,7.0,0.8130128509020859
2,2,low_diversity,ddim_eps,4,0.12,2.0,0.058446551031271415,1.6142176923381808,0.0,7.0,0.9035468476039689
2,2,low_diversity,clean_target_ablation,4,0.12,2.0,0.011570267411395638,1.6220531403826612,0.0,7.0,0.8197286865408078
2,2,low_diversity,ddpm_eps,4,0.12,2.0,0.05826357005303064,1.6136451598006187,0.0,8.0,0.8733033410875082
2,2,low_diversity,ddim_eps,16,0.12,2.0,0.05999172187541402,1.6037818103148727,0.0,7.0,0.8491115329512098
2,2,low_diversity,clean_target_ablation,16,0.12,1.0,0.0027654157633556914,1.6428331120339166,0.0,7.0,0.853558132725842
2,2,low_diversity,ddpm_eps,16,0.12,2.0,0.06077961584864988,1.607792434489377,0.0,6.0,0.9010468319831734
2,0,hidden_obstacle,ddim_eps,1,1.2,2.0,0.6099162269430612,1.6092071398765944,0.0,8.0,0.8228487846883269
2,0,hidden_obstacle,clean_target_ablation,1,1.2,3.0,0.35521797075137046,1.6187359845143476,0.0,7.0,0.8923428328652752
2,0,hidden_obstacle,consistency_1step,1,1.2,2.0,0.5505767099201815,1.6373237094150737,0.0,7.0,0.6239428985679861
2,0,hidden_obstacle,ddim_eps,4,1.2,3.0,0.588255044764102,1.6184635107553187,0.0,7.0,0.8574862446829215
2,0,hidden_obstacle,clean_target_ablation,4,1.2,1.0,0.11380609440388331,1.6301344991781908,0.0,8.0,0.8892095498059339
2,0,hidden_obstacle,ddpm_eps,4,1.2,3.0,0.5932576748014233,1.6203836335975992,0.0,7.0,0.8481478208438852
2,0,hidden_obstacle,ddim_eps,16,1.2,0.0,0.5366864759936387,1.6212729222957405,0.0,8.0,0.9189555143903269
2,0,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.030077919926052864,1.640544717429382,0.0,8.0,0.9203425348085196
2,0,hidden_obstacle,ddpm_eps,16,1.2,1.0,0.5559612584946042,1.6341959339052916,0.0,8.0,0.8608506056397337
2,1,hidden_obstacle,ddim_eps,1,1.2,1.0,0.5841643705277038,1.6194515279519444,0.0,6.0,0.8546150732949812
2,1,hidden_obstacle,clean_target_ablation,1,1.2,5.0,0.3817111285499805,1.644981248016945,0.0,7.0,0.7941902682078383
2,1,hidden_obstacle,consistency_1step,1,1.2,2.0,0.592718163575891,1.6301359513770013,0.0,7.0,0.8684526034630101
2,1,hidden_obstacle,ddim_eps,4,1.2,0.0,0.571951320219515,1.6049229296392526,0.0,6.0,0.8507211592936695
2,1,hidden_obstacle,clean_target_ablation,4,1.2,3.0,0.10674708855171278,1.6518067906164413,0.0,7.0,0.8730017623534746
2,1,hidden_obstacle,ddpm_eps,4,1.2,1.0,0.5698212813474604,1.6119645086770114,0.0,8.0,0.901081118865286
2,1,hidden_obstacle,ddim_eps,16,1.2,1.0,0.569664624097729,1.6196899154774285,0.0,6.0,0.8471295771066
2,1,hidden_obstacle,clean_target_ablation,16,1.2,1.0,0.028463264716109226,1.6388956944678907,0.0,7.0,0.8197286865408078
2,1,hidden_obstacle,ddpm_eps,16,1.2,3.0,0.5711837324520308,1.6070510007759216,0.0,7.0,0.8796566182017039
2,2,hidden_obstacle,ddim_eps,1,1.2,2.0,0.564777048772185,1.6277598667998716,0.0,5.0,0.8525560989012622
2,2,hidden_obstacle,clean_target_ablation,1,1.2,0.0,0.39254128927168186,1.6316584418912936,0.0,5.0,0.7310040306233855
2,2,hidden_obstacle,consistency_1step,1,1.2,2.0,0.595462121405435,1.6240978822260512,0.0,7.0,0.7941902682078384
2,2,hidden_obstacle,ddim_eps,4,1.2,1.0,0.5837628172106002,1.6176425949776445,0.0,6.0,0.8455198588791916
2,2,hidden_obstacle,clean_target_ablation,4,1.2,1.0,0.10623045173868563,1.6128089006185977,0.0,7.0,0.8178428416514982
2,2,hidden_obstacle,ddpm_eps,4,1.2,2.0,0.5846177689863056,1.610765661823537,0.0,6.0,0.909578951450302
2,2,hidden_obstacle,ddim_eps,16,1.2,2.0,0.5503113405382537,1.5941141367343268,0.0,7.0,0.8481478208438852
2,2,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.030471946334620036,1.655660248794613,0.0,7.0,0.9205445651993995
2,2,hidden_obstacle,ddpm_eps,16,1.2,2.0,0.5631622903999196,1.609826825583695,0.0,7.0,0.8194276006922079
2,0,changed_friction,ddim_eps,1,0.95,3.0,0.4320311984408225,1.6228258800515645,0.0,7.0,0.7483854921098216
2,0,changed_friction,clean_target_ablation,1,0.95,1.0,0.37139343314283674,1.5955293071060377,0.0,7.0,0.9332307798629708
2,0,changed_friction,consistency_1step,1,0.95,0.0,0.4425493636939923,1.626769327871339,0.0,8.0,0.7641604167830123
2,0,changed_friction,ddim_eps,4,0.95,0.0,0.4539969083403082,1.649318630446972,0.0,7.0,0.8905179677664582
2,0,changed_friction,clean_target_ablation,4,0.95,2.0,0.09571479439829539,1.6238775408525565,0.0,8.0,0.822848784688327
2,0,changed_friction,ddpm_eps,4,0.95,1.0,0.4548724156284252,1.651369981013115,0.0,7.0,0.795838457138543
