seed,initial_loss,final_loss,loss_ratio,epochs,diffusion_steps,target,benchmark
1,0.9980217218399048,0.9882513284683228,0.9902102397595417,12,24,epsilon,PushT
2,1.0415111780166626,1.0243324041366577,0.9835059150179086,12,24,epsilon,PushT
3,0.9582136273384094,0.9438145160675049,0.9849729633767572,12,24,epsilon,PushT
4,1.0555888414382935,1.0439683198928833,0.988991431995836,12,24,epsilon,PushT
