sampler,regime,scorer,K,metric,n,mean,se,ci_low,ci_high,confidence,low_n,high_n,effect,value_col
clean_target_ablation,action_noise,random_sample_selection,16,exact_selected_score,12,1.593630092257064,0.09874477982967578,1.4070679835360955,1.794778907946971,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,random_sample_selection,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,tail_only_misaligned_score,1,exact_selected_real,12,0.17753665194999357,0.057909960238117834,0.05289220558965444,0.2879830942037112,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,tail_only_misaligned_score,1,exact_selected_score,12,0.52007315906362,0.07681825522886924,0.3807111597127908,0.6765378427290797,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,tail_only_misaligned_score,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,tail_only_misaligned_score,4,exact_selected_real,12,0.02075166109869851,0.034546070532345374,-0.046913435582804655,0.08291334501066343,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,tail_only_misaligned_score,4,exact_selected_score,12,0.1651591128127631,0.013908240729436418,0.136136607337838,0.19254320785571252,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,tail_only_misaligned_score,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,tail_only_misaligned_score,16,exact_selected_real,12,0.02807337923791936,0.006668400602736308,0.016099704919070708,0.039851255769514614,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,tail_only_misaligned_score,16,exact_selected_score,12,0.056992685558234175,0.004360750252151726,0.04902919196994696,0.06591372492411336,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,tail_only_misaligned_score,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,weakly_aligned_score,1,exact_selected_real,12,0.22208039797924214,0.04042869715203676,0.1499956823848476,0.29368423042599523,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,weakly_aligned_score,1,exact_selected_score,12,0.23603760861572445,0.013727259054337545,0.2122531656865926,0.2615398231426137,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,weakly_aligned_score,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,weakly_aligned_score,4,exact_selected_real,12,0.0493797949030107,0.016526023160616573,0.01845969354872777,0.08147846900186158,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,weakly_aligned_score,4,exact_selected_score,12,0.2011444245943396,0.01455139309213756,0.17350979086973248,0.22504644085280984,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,weakly_aligned_score,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,action_noise,weakly_aligned_score,16,exact_selected_real,12,0.0030831942908226503,0.004587398333072623,-0.004330919724010455,0.012074626701213571,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,action_noise,weakly_aligned_score,16,exact_selected_score,12,0.20180991604394075,0.013013476221045784,0.1783750478278127,0.22440170933627165,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,action_noise,weakly_aligned_score,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,anti_correlated_score,1,exact_selected_real,12,-0.24069994403297823,0.022772397348163588,-0.28540231326016763,-0.20071520721200864,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,anti_correlated_score,1,exact_selected_score,12,0.24842902603367079,0.021465315766799997,0.21165617405352347,0.29038118596289747,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,anti_correlated_score,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,anti_correlated_score,4,exact_selected_real,12,-0.09158985926569269,0.01649212172574391,-0.12252613068829304,-0.06348258290995952,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,anti_correlated_score,4,exact_selected_score,12,0.1008093691670728,0.014582508633486117,0.07559840541164406,0.12833471880393693,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,anti_correlated_score,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,anti_correlated_score,16,exact_selected_real,12,-0.019490546337310576,0.006313010656974646,-0.03265398318411101,-0.008171220998500551,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,anti_correlated_score,16,exact_selected_score,12,0.042188240273752425,0.00421594202509245,0.034177647232603164,0.05074938229699546,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,anti_correlated_score,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,behavior_cloning_critic,1,exact_selected_real,12,0.007394361116459959,0.03902497278049103,-0.06485618237753928,0.0763620864146197,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,behavior_cloning_critic,1,exact_selected_score,12,0.16620045080788193,0.015437416290485966,0.14086178279172015,0.19715283615773868,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,behavior_cloning_critic,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,behavior_cloning_critic,4,exact_selected_real,12,-0.013154358870727115,0.02600326266648927,-0.06726940593327235,0.033195853869728245,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,behavior_cloning_critic,4,exact_selected_score,12,0.046144056291771283,0.002586971505878826,0.04094527168678352,0.05087002362541645,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,behavior_cloning_critic,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,behavior_cloning_critic,16,exact_selected_real,12,-0.0018207141921450047,0.00916868512468233,-0.017820500851671053,0.012970908729372371,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,behavior_cloning_critic,16,exact_selected_score,12,0.013505866134302533,0.0015203175529510645,0.011023984416778402,0.01654695717205101,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,behavior_cloning_critic,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,calibrated_critic,1,exact_selected_real,12,0.18650198759716644,0.020362696664126524,0.14704458193694714,0.2218432966317299,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,calibrated_critic,1,exact_selected_score,12,0.20093298634274126,0.021673046200788384,0.16088114805155318,0.24369661355557773,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,calibrated_critic,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,calibrated_critic,4,exact_selected_real,12,0.09026388635364757,0.017692551295153024,0.05823267883388207,0.12424321599170939,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,calibrated_critic,4,exact_selected_score,12,0.0945907894331962,0.017820086423579604,0.06477089655796844,0.1302591906377568,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,calibrated_critic,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,calibrated_critic,16,exact_selected_real,12,0.03014975558168397,0.005201763131596401,0.020668399587882108,0.04115613250121654,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,calibrated_critic,16,exact_selected_score,12,0.026555279683405136,0.0050726648206737175,0.01772213695997981,0.03736665503319534,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,calibrated_critic,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_internal_score,1,exact_selected_real,12,0.016190432983404068,0.028653515457308727,-0.04067272745999581,0.06848097983366647,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_internal_score,1,exact_selected_score,12,0.5193489591583088,0.02401947992459358,0.47294191765788846,0.567630889295531,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_internal_score,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_internal_score,4,exact_selected_real,12,-0.0111572038275032,0.006627172245595984,-0.022803108679768286,0.0012190019276867366,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_internal_score,4,exact_selected_score,12,0.5099113440703935,0.025623483195496084,0.4606947122959462,0.565814517246535,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_internal_score,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_internal_score,16,exact_selected_real,12,0.00255245753904774,0.0032706907596939338,-0.0024813471600428883,0.009675730633783146,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_internal_score,16,exact_selected_score,12,0.4632987714245398,0.024997674525711975,0.41363698936213633,0.5106806264075713,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_internal_score,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,1,exact_selected_real,12,0.007254230693465082,0.03901907974154908,-0.06773849262414953,0.0821155211616757,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,1,exact_selected_score,12,0.11300413489539811,0.010436937887926132,0.0938446958546487,0.13230379913822982,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,4,exact_selected_real,12,-0.013171242595965435,0.025966380278248265,-0.06370674620620735,0.036324399402079224,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,4,exact_selected_score,12,0.031279304959623964,0.0017647426710523737,0.028238071614913374,0.03470968411465183,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,16,exact_selected_real,12,-0.0018489571055618585,0.00916212125324044,-0.02159004022084729,0.01268091671382894,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,16,exact_selected_score,12,0.009156124254406832,0.0010259462539050637,0.007456418268204886,0.011091409939485772,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,diffusion_likelihood_proxy,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,1,exact_selected_real,12,0.15852833402882446,0.030266070479860855,0.10163528842132814,0.2122408778682296,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,1,exact_selected_score,12,0.1856820391112385,0.02492740775742953,0.1462198603822977,0.23264187862799324,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,4,exact_selected_real,12,0.08488159544315871,0.018054111740908665,0.05399189747802874,0.12250248294811637,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,4,exact_selected_score,12,0.08255989190928971,0.020991102524105073,0.04945056156329021,0.12551781812048043,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,16,exact_selected_real,12,0.0277639538026135,0.00537686874084027,0.018536307683784694,0.037570734099539496,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,16,exact_selected_score,12,0.012827855961552384,0.0026469572544127844,0.008089052547343628,0.017698207920958064,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,learned_value_critic_from_pilot_rollouts,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,oracle_real_utility_selector,1,exact_selected_real,12,0.20277439680433285,0.018617609258941403,0.1656857619821076,0.23193250871147608,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,oracle_real_utility_selector,1,exact_selected_score,12,0.20277439680433285,0.018617609258941403,0.1656857619821076,0.23193250871147608,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,oracle_real_utility_selector,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,oracle_real_utility_selector,4,exact_selected_real,12,0.09419435186947589,0.016379848205528916,0.0688559506861537,0.13080346080095634,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,oracle_real_utility_selector,4,exact_selected_score,12,0.09419435186947589,0.016379848205528916,0.0688559506861537,0.13080346080095634,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,oracle_real_utility_selector,4,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,oracle_real_utility_selector,16,exact_selected_real,12,0.030332800653936964,0.00520951511636062,0.022145430517185056,0.04006544141856539,0.95,1,16,high_minus_low,exact_selected_real
clean_target_ablation,changed_friction,oracle_real_utility_selector,16,exact_selected_score,12,0.030332800653936964,0.00520951511636062,0.022145430517185056,0.04006544141856539,0.95,1,16,high_minus_low,exact_selected_score
clean_target_ablation,changed_friction,oracle_real_utility_selector,16,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
clean_target_ablation,changed_friction,random_sample_selection,1,exact_selected_real,12,0.004054231812077758,0.019565388732116152,-0.030915373432974454,0.04158085550167115,0.95,1,16,high_minus_low,exact_selected_real
