sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_max_coverage,exact_selected_max_coverage_se,exact_selected_max_coverage_ci_low,exact_selected_max_coverage_ci_high,exact_selected_final_coverage,exact_selected_final_coverage_se,exact_selected_final_coverage_ci_low,exact_selected_final_coverage_ci_high,exact_selected_success,exact_selected_success_se,exact_selected_success_ci_low,exact_selected_success_ci_high
consistency_1step,pusht_aligned,behavior_cloning_critic,1,1,12,0.07113327481198535,0.03852086226172956,-0.004366227874432693,0.1466327774984034,0.14134446914792284,0.03957429484091839,0.06378027654615354,0.21890866174969215,0.031581238050290804,0.011869890298119416,0.008316680565535348,0.05484579553504626,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,2,1,12,0.07936954257605272,0.03955957378089223,0.0018342027217489593,0.1569048824303565,0.14365789633581835,0.0404574848766836,0.0643626830724446,0.22295310959919212,0.03522810179059009,0.01421352949978599,0.007370095877811948,0.06308610770336823,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,4,1,12,0.08733255766435942,0.04127107665292609,0.006442733821432414,0.1682223815072864,0.1474513953297981,0.042116370391995214,0.06490482620193841,0.22999796445765777,0.040784092598094825,0.01785624396761731,0.005786497522404309,0.07578168767378535,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,8,1,12,0.09499525340494652,0.04441292830855725,0.007947513472214923,0.18204299333767812,0.15182417932932216,0.04524637838717227,0.06314290725959303,0.24050545139905127,0.04632958093672957,0.022003841135163387,0.0032028447902684026,0.08945631708319074,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,16,1,12,0.09644463819156551,0.04736004503794964,0.003620655610989343,0.18926862077214168,0.15121577704657888,0.04839081977482311,0.05637151310555695,0.24606004098760081,0.04567231008088821,0.024152573042385484,-0.0016658632161603293,0.09301048337793674,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,1,1,12,0.07113327481198536,0.03852086226172957,-0.004366227874432707,0.14663277749840342,0.14134446914792284,0.03957429484091839,0.06378027654615354,0.21890866174969215,0.031581238050290804,0.011869890298119416,0.008316680565535348,0.05484579553504626,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,2,1,12,0.06838469913785557,0.037617230038898,-0.0053437169365427445,0.1421131152122539,0.1384431251607031,0.03893688617491301,0.06212823058773806,0.21475801973366812,0.028315991315311623,0.010651712442575626,0.00743901855418623,0.049192964076437015,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,4,1,12,0.06333860274728181,0.036758112988705884,-0.008705974850235665,0.1353831803447993,0.1330886948397859,0.03811299520125118,0.05838859690238568,0.2077887927771861,0.02495427145779709,0.009962844955448734,0.005427454161561016,0.04448108875403316,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,8,1,12,0.05466224916270638,0.03452804322487653,-0.013011472014693819,0.12233597034010657,0.12406102499943122,0.03553705457912554,0.05440967790771098,0.19371237209115147,0.022680103551337094,0.009647539316112449,0.0037712739523225146,0.04158893315035167,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,16,1,12,0.041819145210180785,0.031492061696491165,-0.01990416151385524,0.10354245193421681,0.11149030902964861,0.03167533408000369,0.04940779503456723,0.17357282302472998,0.0224378658432127,0.010782674053777447,0.0013042130407744032,0.043571518645650995,0.0,0.0,0.0,0.0
