sampler,regime,scorer,K,metric,n,mean,se,ci_low,ci_high,confidence,low_n,high_n,effect,value_col
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_real,12,0.025311363379580166,0.014892302443358636,0.0007907876373579041,0.059320561197813496,0.95,1,16,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_score,12,0.03568492192438703,0.003411264498102619,0.02958575240808493,0.04318553529514462,0.95,1,16,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,behavior_cloning_critic,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_max_coverage,12,0.009871307898656029,0.014491039343098538,-0.014012609694993915,0.04313379678946665,0.95,1,16,high_minus_low,exact_selected_max_coverage
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_final_coverage,12,0.014091072030597408,0.014609100956331245,-0.008826909789254033,0.041714781721181954,0.95,1,16,high_minus_low,exact_selected_final_coverage
consistency_1step,pusht_aligned,behavior_cloning_critic,1,exact_selected_success,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,exact_selected_success
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_real,12,-0.029314129601804587,0.021694841786936394,-0.07341506437013103,0.003867260181172015,0.95,1,16,high_minus_low,exact_selected_real
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_score,12,0.2756648152471198,0.020728294407259686,0.23688411982632243,0.31703380022893385,0.95,1,16,high_minus_low,exact_selected_score
consistency_1step,pusht_aligned,diffusion_internal_score,1,high_n_regret,12,0.0,0.0,0.0,0.0,0.95,1,16,high_minus_low,high_n_regret
consistency_1step,pusht_aligned,diffusion_internal_score,1,exact_selected_max_coverage,12,-0.029854160118274218,0.01875548590825075,-0.06708624644106956,-0.0017161805914405895,0.95,1,16,high_minus_low,exact_selected_max_coverage
