seed,episode_idx,env_seed,regime,sampler,K,candidate_idx,utility,max_coverage,final_coverage,success,steps,runtime_seconds
1,0,31100,pusht_aligned,ddim_eps,1,0,0.16696514416507352,0.21242993713382352,0.0,False,20,0.06486079999740468
1,0,31100,pusht_aligned,ddim_eps,1,1,0.20583177816804218,0.2669664773867922,0.0,False,20,0.06239049999931012
1,0,31100,pusht_aligned,ddim_eps,1,2,0.3160548938012862,0.3654391242700362,0.05116248490645311,False,20,0.083149099998991
1,0,31100,pusht_aligned,ddim_eps,1,3,0.4029362738453573,0.4484197074391073,0.17960483393985627,False,20,0.11989679999896907
1,0,31100,pusht_aligned,ddim_eps,1,4,0.2768048140716535,0.3549996968841535,0.004306213246827624,False,20,0.0861014999973122
1,0,31100,pusht_aligned,ddim_eps,1,5,0.19445825627776375,0.25996343205901373,0.0,False,20,0.08123880000130157
1,0,31100,pusht_aligned,ddim_eps,1,6,0.25500114475865227,0.33389922288365226,0.0,False,20,0.06043320000026142
1,0,31100,pusht_aligned,ddim_eps,1,7,0.29161254113820523,0.36761065051320524,0.0024352958617544773,False,20,0.11084320000009029
1,0,31100,pusht_aligned,ddim_eps,1,8,0.22119565135637007,0.28013680370012006,0.19705964486036476,False,20,0.1541307000006782
1,0,31100,pusht_aligned,ddim_eps,1,9,0.550433783367334,0.6041921271173339,0.0037784126551124045,False,20,0.12130799999795272
1,0,31100,pusht_aligned,ddim_eps,1,10,0.24930922489794533,0.3247848030229453,0.029348851723929578,False,20,0.1123924999992596
1,0,31100,pusht_aligned,ddim_eps,1,11,0.30442377885536515,0.3586268101053651,0.0,False,20,0.10943020000195247
1,0,31100,pusht_aligned,ddim_eps,1,12,0.18727860159434367,0.26364603128184366,0.001255580613296211,False,20,0.11721879999822704
1,0,31100,pusht_aligned,ddim_eps,1,13,0.19288207385631517,0.23528973791881516,0.04183064223759938,False,20,0.11681210000097053
1,0,31100,pusht_aligned,ddim_eps,1,14,0.10669566377175538,0.14925866767800539,0.0,False,20,0.11069989999668906
1,0,31100,pusht_aligned,ddim_eps,1,15,0.35734236667828245,0.40342174167828243,0.0,False,20,0.0965890000006766
