family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,episode_idx,env_seed,sampler,K,temperature,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n,exact_selected_max_coverage,exact_selected_final_coverage,exact_selected_success
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,1,0.26745162441273407,0.29405022651212875,0.2673793017527236,0.267451624412734,-0.4147058823529412,0.3999999999999999,0.1992555142335795,0.2833314104764413,-0.059900616603275475,1.3416360484335015,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.3268178106920309,0.031923872502824614,0.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,2,0.24228490747918907,0.7405383491585898,0.23900739613660957,0.32242871486627317,-0.4147058823529412,0.3999999999999999,0.1992555142335795,0.2833314104764413,-0.059900616603275475,1.3416360484335015,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.302681745446108,0.018048107346519085,0.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,4,0.21895928702126272,1.1401043911545135,0.23401619246869526,0.3789742917979274,-0.4147058823529412,0.3999999999999999,0.1992555142335795,0.2833314104764413,-0.059900616603275475,1.3416360484335015,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.2789405746597481,0.012060309514919001,0.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,8,0.20978843981245315,1.451785799164314,0.20726723473788883,0.4364768948989889,-0.4147058823529412,0.3999999999999999,0.1992555142335795,0.2833314104764413,-0.059900616603275475,1.3416360484335015,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.2679575942466644,0.011382916011380468,0.0
E_pusht_benchmark,pusht_aligned,random_sample_selection,1,16,0.2075510078094586,1.6356862749456302,0.20253350502295095,0.49088241828589985,-0.4147058823529412,0.3999999999999999,0.1992555142335795,0.2833314104764413,-0.059900616603275475,1.3416360484335015,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.2651116740588445,0.010160979361650216,0.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,1,0.2674516244127341,-0.97256675735116,0.277024833232879,0.267451624412734,-0.3176470588235294,-0.3999999999999999,0.23838122855516874,0.28153464050164123,-0.05810384662847551,0.22923860390002604,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.3268178106920309,0.031923872502824614,0.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,2,0.2553687677627632,-0.88587685697712,0.2849753409525375,0.32242871486627317,-0.3176470588235294,-0.3999999999999999,0.23838122855516874,0.28153464050164123,-0.05810384662847551,0.22923860390002604,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.31324041316376416,0.03362209989512511,0.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,4,0.24403549456653567,-0.8330715928577774,0.24960850548220792,0.3789742917979274,-0.3176470588235294,-0.3999999999999999,0.23838122855516874,0.28153464050164123,-0.05810384662847551,0.22923860390002604,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.2989553977004644,0.04466526573251965,0.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,8,0.22856236990980944,-0.7869224378671679,0.2151173186268646,0.4364768948989889,-0.3176470588235294,-0.3999999999999999,0.23838122855516874,0.28153464050164123,-0.05810384662847551,0.22923860390002604,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.2803397480129244,0.04624986624060392,0.0
E_pusht_benchmark,pusht_aligned,diffusion_internal_score,1,16,0.20934777778425862,-0.743328153451134,0.217115119775067,0.49088241828589985,-0.3176470588235294,-0.3999999999999999,0.23838122855516874,0.28153464050164123,-0.05810384662847551,0.22923860390002604,0,31100,ddim_eps,1,0.95,0.007160299996030517,2.388754499996139,149.7446749995106,758.1648849509908,1.5795136239812142,0.0,6.0,0.8822716235089113,1.0,0.25764029814225786,0.029110937721572944,0.0
